Date,Country,CumulativeTotalCases,DailyNewCases,ActiveCases,CumulativeTotalDeaths,DailyNewDeaths
2020-3-05,France,390.0,126.0,371.0,7.0,3.0
2020-3-06,France,599.0,209.0,578.0,9.0,2.0
2020-3-07,France,868.0,269.0,840.0,16.0,7.0
2020-3-08,France,1104.0,236.0,1073.0,19.0,3.0
2020-3-09,France,1289.0,185.0,1247.0,30.0,11.0
2020-3-10,France,1627.0,338.0,1582.0,33.0,3.0
2020-3-11,France,2079.0,452.0,2019.0,48.0,15.0
2020-3-12,France,2619.0,540.0,2546.0,61.0,13.0
2020-3-13,France,3333.0,714.0,3242.0,79.0,18.0
2020-3-14,France,4094.0,761.0,3991.0,91.0,12.0
2020-3-15,France,4934.0,840.0,4795.0,127.0,36.0
2020-3-16,France,6034.0,1100.0,5874.0,148.0,21.0
2020-3-17,France,7031.0,997.0,6254.0,175.0,27.0
2020-3-18,France,8308.0,1277.0,7442.0,264.0,89.0
2020-3-19,France,9999.0,1691.0,8332.0,372.0,108.0
2020-3-20,France,11468.0,1469.0,9431.0,450.0,78.0
2020-3-21,France,13146.0,1678.0,10997.0,562.0,112.0
2020-3-22,France,14563.0,1417.0,11689.0,674.0,112.0
2020-3-23,France,18051.0,3488.0,14991.0,860.0,186.0
2020-3-24,France,20275.0,2224.0,15894.0,1100.0,240.0
2020-3-25,France,22937.0,2662.0,17706.0,1331.0,231.0
2020-3-26,France,26501.0,3564.0,19857.0,1696.0,365.0
2020-3-27,France,29963.0,3462.0,22268.0,1995.0,299.0
2020-3-28,France,34154.0,4191.0,26140.0,2314.0,319.0
2020-3-29,France,36516.0,2362.0,26708.0,2606.0,292.0
2020-3-30,France,40493.0,3977.0,29542.0,3024.0,418.0
2020-3-31,France,47380.0,6887.0,34414.0,3522.0,498.0
2020-4-01,France,51798.0,4418.0,36833.0,4030.0,508.0
2020-4-02,France,53721.0,1923.0,35909.0,5384.0,1354.0
2020-4-03,France,58476.0,4755.0,37965.0,6503.0,1119.0
2020-4-04,France,62353.0,3877.0,39360.0,7555.0,1052.0
2020-4-05,France,64056.0,1703.0,39801.0,8072.0,517.0
2020-4-06,France,67611.0,3555.0,41457.0,8904.0,832.0
2020-4-07,France,71043.0,3432.0,41386.0,10320.0,1416.0
2020-4-08,France,74569.0,3526.0,42455.0,10860.0,540.0
2020-4-09,France,78464.0,3895.0,43059.0,12199.0,1339.0
2020-4-10,France,82410.0,3946.0,44293.0,13185.0,986.0
2020-4-11,France,85239.0,2829.0,45029.0,13819.0,634.0
2020-4-12,France,86705.0,1466.0,45139.0,14380.0,561.0
2020-4-13,France,89133.0,2428.0,46461.0,14954.0,574.0
2020-4-14,France,94129.0,4996.0,49609.0,15715.0,761.0
2020-4-15,France,96522.0,2393.0,48415.0,17152.0,1437.0
2020-4-16,France,98922.0,2400.0,48206.0,17904.0,752.0
2020-4-17,France,99290.0,368.0,46206.0,18664.0,760.0
2020-4-18,France,101625.0,2335.0,46337.0,19305.0,641.0
2020-4-19,France,102339.0,714.0,46061.0,19700.0,395.0
2020-4-20,France,104203.0,1864.0,46548.0,20246.0,546.0
2020-4-21,France,106626.0,2423.0,46669.0,20776.0,530.0
2020-4-22,France,108287.0,1661.0,46311.0,21319.0,543.0
2020-4-23,France,109789.0,1502.0,45867.0,21834.0,515.0
2020-4-24,France,111400.0,1611.0,45684.0,22223.0,389.0
2020-4-25,France,112797.0,1397.0,45611.0,22592.0,369.0
2020-4-26,France,113216.0,419.0,45479.0,22834.0,242.0
2020-4-27,France,116636.0,3420.0,47853.0,23270.0,436.0
2020-4-28,France,118017.0,1381.0,47494.0,23637.0,367.0
2020-4-29,France,119692.0,1675.0,47401.0,24063.0,426.0
2020-4-30,France,120753.0,1061.0,46925.0,24352.0,289.0
2020-5-01,France,121316.0,563.0,46534.0,24570.0,218.0
2020-5-02,France,122056.0,740.0,46758.0,24736.0,166.0
2020-5-03,France,122343.0,287.0,46688.0,24871.0,135.0
2020-5-04,France,122880.0,537.0,46332.0,25177.0,306.0
2020-5-05,France,123909.0,1029.0,45666.0,25507.0,330.0
2020-5-06,France,127807.0,3898.0,48050.0,25785.0,278.0
2020-5-07,France,128393.0,586.0,47403.0,25963.0,178.0
2020-5-08,France,128991.0,598.0,46943.0,26206.0,243.0
2020-5-09,France,129394.0,403.0,43060.0,26286.0,80.0
2020-5-10,France,129589.0,195.0,38913.0,26356.0,70.0
2020-5-11,France,130014.0,425.0,36224.0,26619.0,263.0
2020-5-12,France,130673.0,659.0,35270.0,26967.0,348.0
2020-5-13,France,131146.0,473.0,33070.0,27050.0,83.0
2020-5-14,France,131726.0,580.0,28153.0,27401.0,351.0
2020-5-15,France,132250.0,524.0,26044.0,27505.0,104.0
2020-5-16,France,132597.0,347.0,23827.0,27601.0,96.0
2020-5-17,France,132709.0,112.0,23716.0,27747.0,146.0
2020-5-18,France,133168.0,459.0,21683.0,27878.0,131.0
2020-5-19,France,133657.0,489.0,21051.0,27997.0,119.0
2020-5-20,France,134046.0,389.0,19389.0,28107.0,110.0
2020-5-21,France,134342.0,296.0,17018.0,28190.0,83.0
2020-5-22,France,134708.0,366.0,15557.0,28264.0,74.0
2020-5-23,France,134941.0,233.0,14137.0,28307.0,43.0
2020-5-24,France,135048.0,107.0,12471.0,28342.0,35.0
2020-5-25,France,135382.0,334.0,11473.0,28407.0,65.0
2020-5-26,France,135639.0,257.0,7832.0,28505.0,98.0
2020-5-27,France,135817.0,178.0,7424.0,28571.0,66.0
2020-5-28,France,138915.0,3098.0,9924.0,28637.0,66.0
2020-5-29,France,139471.0,556.0,10077.0,28689.0,52.0
2020-5-30,France,141174.0,1703.0,11585.0,28746.0,57.0
2020-5-31,France,141413.0,239.0,11399.0,28777.0,31.0
2020-6-01,France,141728.0,315.0,11055.0,28808.0,31.0
2020-6-02,France,142011.0,283.0,10865.0,28915.0,107.0
2020-6-03,France,142341.0,330.0,10615.0,28996.0,81.0
2020-6-04,France,143061.0,720.0,10811.0,29040.0,44.0
2020-6-05,France,143634.0,573.0,11037.0,29086.0,46.0
2020-6-06,France,144177.0,543.0,11468.0,29117.0,31.0
2020-6-07,France,144499.0,322.0,11331.0,29130.0,13.0
2020-6-08,France,144697.0,198.0,11040.0,29184.0,54.0
2020-6-09,France,145075.0,378.0,11029.0,29271.0,87.0
2020-6-10,France,145586.0,511.0,11244.0,29294.0,23.0
2020-6-11,France,145985.0,399.0,11277.0,29321.0,27.0
2020-6-12,France,146666.0,681.0,11725.0,29349.0,28.0
2020-6-13,France,147160.0,494.0,12112.0,29373.0,24.0
2020-6-14,France,147542.0,382.0,12160.0,29382.0,9.0
2020-6-15,France,147685.0,143.0,12046.0,29411.0,29.0
2020-6-16,France,148008.0,323.0,12191.0,29522.0,111.0
2020-6-17,France,148438.0,430.0,9523.0,29550.0,28.0
2020-6-18,France,148876.0,438.0,9405.0,29578.0,28.0
2020-6-19,France,149637.0,761.0,8463.0,29592.0,14.0
2020-6-20,France,150239.0,602.0,8826.0,29608.0,16.0
2020-6-21,France,150506.0,267.0,8778.0,29615.0,7.0
2020-6-22,France,150856.0,350.0,8845.0,29638.0,23.0
2020-6-23,France,151341.0,485.0,9000.0,29695.0,57.0
2020-6-24,France,151417.0,76.0,8356.0,29706.0,11.0
2020-6-25,France,151417.0,0.0,7783.0,29727.0,21.0
2020-6-26,France,152907.0,1490.0,8730.0,29753.0,26.0
2020-6-27,France,153397.0,490.0,8898.0,29761.0,8.0
2020-6-28,France,153887.0,490.0,9190.0,29770.0,9.0
2020-6-29,France,154150.0,263.0,9075.0,29788.0,18.0
2020-6-30,France,154658.0,508.0,9072.0,29818.0,30.0
2020-7-01,France,155519.0,861.0,9534.0,29836.0,18.0
2020-7-02,France,156137.0,618.0,9471.0,29850.0,14.0
2020-7-03,France,156683.0,546.0,9523.0,29868.0,18.0
2020-7-04,France,157209.0,526.0,9667.0,29875.0,7.0
2020-7-05,France,157809.0,600.0,10124.0,29882.0,7.0
2020-7-06,France,157974.0,165.0,9966.0,29895.0,13.0
2020-7-07,France,158420.0,446.0,9982.0,29908.0,13.0
2020-7-08,France,159042.0,622.0,10166.0,29940.0,32.0
2020-7-09,France,159625.0,583.0,9988.0,29954.0,14.0
2020-7-10,France,160242.0,617.0,10003.0,29979.0,25.0
2020-7-11,France,160870.0,628.0,10364.0,29983.0,4.0
2020-7-12,France,161497.0,627.0,10641.0,29986.0,3.0
2020-7-13,France,161767.0,270.0,10426.0,30004.0,18.0
2020-7-14,France,162247.0,480.0,10830.0,30075.0,71.0
2020-7-15,France,162637.0,390.0,11220.0,30095.0,20.0
2020-7-16,France,163138.0,501.0,10231.0,30113.0,18.0
2020-7-17,France,163923.0,785.0,10526.0,30127.0,14.0
2020-7-18,France,164735.0,812.0,10848.0,30136.0,9.0
2020-7-19,France,165547.0,812.0,11397.0,30144.0,8.0
2020-7-20,France,165875.0,328.0,11217.0,30152.0,8.0
2020-7-21,France,166423.0,548.0,10904.0,30165.0,13.0
2020-7-22,France,167360.0,937.0,11223.0,30172.0,7.0
2020-7-23,France,168357.0,997.0,11674.0,30182.0,10.0
2020-7-24,France,169417.0,1060.0,12208.0,30192.0,10.0
2020-7-25,France,170373.0,956.0,12564.0,30196.0,4.0
2020-7-26,France,171328.0,955.0,13354.0,30200.0,4.0
2020-7-27,France,171810.0,482.0,13390.0,30209.0,9.0
2020-7-28,France,172490.0,680.0,13448.0,30223.0,14.0
2020-7-29,France,173796.0,1306.0,14171.0,30238.0,15.0
2020-7-30,France,175088.0,1292.0,14846.0,30254.0,16.0
2020-7-31,France,176351.0,1263.0,15481.0,30265.0,11.0
2020-8-01,France,176351.0,0.0,14854.0,30268.0,3.0
2020-8-02,France,178997.0,2646.0,17230.0,30272.0,4.0
2020-8-03,France,179519.0,522.0,17272.0,30294.0,22.0
2020-8-04,France,180494.0,975.0,17857.0,30296.0,2.0
2020-8-05,France,182085.0,1591.0,18947.0,30305.0,9.0
2020-8-06,France,183590.0,1505.0,19667.0,30312.0,7.0
2020-8-07,France,185737.0,2147.0,21002.0,30324.0,12.0
2020-8-08,France,187647.0,1910.0,22100.0,30325.0,1.0
2020-8-09,France,189556.0,1909.0,23681.0,30326.0,1.0
2020-8-10,France,190293.0,737.0,23870.0,30340.0,14.0
2020-8-11,France,191604.0,1311.0,24244.0,30354.0,14.0
2020-8-12,France,193973.0,2369.0,25616.0,30371.0,17.0
2020-8-13,France,196478.0,2505.0,27061.0,30388.0,17.0
2020-8-14,France,199149.0,2671.0,28776.0,30405.0,17.0
2020-8-15,France,202255.0,3106.0,30927.0,30409.0,4.0
2020-8-16,France,205084.0,2829.0,33274.0,30410.0,1.0
2020-8-17,France,205547.0,463.0,33057.0,30434.0,24.0
2020-8-18,France,207647.0,2100.0,33851.0,30451.0,17.0
2020-8-19,France,211191.0,3544.0,36103.0,30468.0,17.0
2020-8-20,France,215668.0,4477.0,39317.0,30480.0,12.0
2020-8-21,France,219972.0,4304.0,43621.0,30503.0,23.0
2020-8-22,France,223352.0,3380.0,44355.0,30512.0,9.0
2020-8-23,France,227948.0,4596.0,48429.0,30513.0,1.0
2020-8-24,France,229783.0,1835.0,49289.0,30528.0,15.0
2020-8-25,France,232884.0,3101.0,50799.0,30544.0,16.0
2020-8-26,France,237979.0,5095.0,54389.0,30544.0,0.0
2020-8-27,France,243714.0,5735.0,57977.0,30576.0,32.0
2020-8-28,France,250639.0,6925.0,62992.0,30596.0,20.0
2020-8-29,France,255756.0,5117.0,66200.0,30602.0,6.0
2020-8-30,France,260836.0,5080.0,70543.0,30606.0,4.0
2020-8-31,France,263728.0,2892.0,72124.0,30635.0,29.0
2020-9-01,France,268403.0,4675.0,74430.0,30661.0,26.0
2020-9-02,France,274988.0,6585.0,78510.0,30686.0,25.0
2020-9-03,France,281704.0,6716.0,82555.0,30686.0,0.0
2020-9-04,France,290127.0,8423.0,87872.0,30686.0,0.0
2020-9-05,France,298151.0,8024.0,93067.0,30698.0,12.0
2020-9-06,France,304787.0,6636.0,99240.0,30701.0,3.0
2020-9-07,France,308731.0,3944.0,101084.0,30726.0,25.0
2020-9-08,France,314872.0,6141.0,103681.0,30764.0,38.0
2020-9-09,France,322921.0,8049.0,107253.0,30794.0,30.0
2020-9-10,France,332158.0,9237.0,112186.0,30813.0,19.0
2020-9-11,France,340985.0,8827.0,117633.0,30893.0,80.0
2020-9-12,France,350896.0,9911.0,122948.0,30910.0,17.0
2020-9-13,France,357637.0,6741.0,127854.0,30916.0,6.0
2020-9-14,France,363416.0,5779.0,130532.0,30950.0,34.0
2020-9-15,France,370785.0,7369.0,132806.0,30999.0,49.0
2020-9-16,France,379967.0,9182.0,136253.0,31045.0,46.0
2020-9-17,France,389908.0,9941.0,139269.0,31095.0,50.0
2020-9-18,France,402310.0,12402.0,146554.0,31248.0,153.0
2020-9-19,France,414977.0,12667.0,154141.0,31274.0,26.0
2020-9-20,France,424895.0,9918.0,161167.0,31285.0,11.0
2020-9-21,France,429867.0,4972.0,161464.0,31338.0,53.0
2020-9-22,France,439259.0,9392.0,164271.0,31416.0,78.0
2020-9-23,France,451526.0,12267.0,169822.0,31459.0,43.0
2020-9-24,France,466631.0,15105.0,176504.0,31511.0,52.0
2020-9-25,France,481456.0,14825.0,183305.0,31661.0,150.0
2020-9-26,France,494981.0,13525.0,190194.0,31700.0,39.0
2020-9-27,France,505419.0,10438.0,196688.0,31727.0,27.0
2020-9-28,France,509238.0,3819.0,194366.0,31808.0,81.0
2020-9-29,France,516793.0,7555.0,193872.0,31893.0,85.0
2020-9-30,France,528847.0,12054.0,196689.0,31956.0,63.0
2020-10-01,France,541957.0,13110.0,200972.0,32019.0,63.0
2020-10-02,France,553357.0,11400.0,202461.0,32149.0,130.0
2020-10-03,France,569284.0,15927.0,211647.0,32198.0,49.0
2020-10-04,France,581076.0,11792.0,217660.0,32230.0,32.0
2020-10-05,France,585847.0,4771.0,215062.0,32299.0,69.0
2020-10-06,France,595690.0,9843.0,215723.0,32365.0,66.0
2020-10-07,France,613282.0,17592.0,223374.0,32445.0,80.0
2020-10-08,France,630295.0,17013.0,227985.0,32521.0,76.0
2020-10-09,France,649382.0,19087.0,234405.0,32630.0,109.0
2020-10-10,France,674622.0,25240.0,249727.0,32684.0,54.0
2020-10-11,France,689732.0,15110.0,259865.0,32730.0,46.0
2020-10-12,France,697713.0,7981.0,258454.0,32825.0,95.0
2020-10-13,France,709906.0,12193.0,258380.0,32933.0,108.0
2020-10-14,France,731106.0,21200.0,264475.0,33037.0,104.0
2020-10-15,France,759842.0,28736.0,278386.0,33125.0,88.0
2020-10-16,France,783384.0,23542.0,288403.0,33303.0,178.0
2020-10-17,France,813815.0,30431.0,308396.0,33392.0,89.0
2020-10-18,France,841815.0,28000.0,332577.0,33477.0,85.0
2020-10-19,France,854243.0,12428.0,337450.0,33623.0,146.0
2020-10-20,France,873451.0,19208.0,344604.0,33885.0,262.0
2020-10-21,France,898485.0,25034.0,356528.0,34048.0,163.0
2020-10-22,France,937545.0,39060.0,384188.0,34210.0,162.0
2020-10-23,France,976990.0,39445.0,407706.0,34508.0,298.0
2020-10-24,France,1019616.0,42626.0,438540.0,34645.0,137.0
2020-10-25,France,1068424.0,48808.0,482577.0,34761.0,116.0
2020-10-26,France,1093547.0,25123.0,497857.0,35018.0,257.0
2020-10-27,France,1124907.0,31360.0,511625.0,35541.0,523.0
2020-10-28,France,1159101.0,34194.0,528806.0,35785.0,244.0
2020-10-29,France,1203806.0,44705.0,554424.0,36020.0,235.0
2020-10-30,France,1249991.0,46185.0,575369.0,36565.0,545.0
2020-10-31,France,1283438.0,33447.0,593706.0,36788.0,223.0
2020-11-01,France,1328696.0,45258.0,630983.0,37019.0,231.0
2020-11-02,France,1379800.0,51104.0,669894.0,37486.0,467.0
2020-11-03,France,1415712.0,35912.0,684606.0,38392.0,906.0
2020-11-04,France,1455592.0,39880.0,695750.0,38829.0,437.0
2020-11-05,France,1511884.0,56292.0,728500.0,39244.0,415.0
2020-11-06,France,1570465.0,58581.0,756650.0,40124.0,880.0
2020-11-07,France,1653789.0,83324.0,811974.0,40480.0,356.0
2020-11-08,France,1691848.0,38059.0,837605.0,40802.0,322.0
2020-11-09,France,1712580.0,20732.0,839129.0,41350.0,548.0
2020-11-10,France,1735212.0,22632.0,836727.0,42207.0,857.0
2020-11-11,France,1770700.0,35488.0,833155.0,42535.0,328.0
2020-11-12,France,1803648.0,32948.0,826658.0,42960.0,425.0
2020-11-13,France,1827795.0,24147.0,808179.0,43892.0,932.0
2020-11-14,France,1859732.0,31937.0,791308.0,44444.0,552.0
2020-11-15,France,1887102.0,27370.0,793555.0,44944.0,500.0
2020-11-16,France,1897747.0,10645.0,772840.0,45648.0,704.0
2020-11-17,France,1911377.0,13630.0,752276.0,46273.0,625.0
2020-11-18,France,1938013.0,26636.0,734207.0,46950.0,677.0
2020-11-19,France,1957861.0,19848.0,707870.0,47631.0,681.0
2020-11-20,France,1979334.0,21473.0,695896.0,48265.0,634.0
2020-11-21,France,1996114.0,16780.0,667418.0,48655.0,390.0
2020-11-22,France,2008461.0,12347.0,628661.0,49007.0,352.0
2020-11-23,France,2012639.0,4178.0,596927.0,49645.0,638.0
2020-11-24,France,2021230.0,8591.0,565638.0,50237.0,592.0
2020-11-25,France,2036510.0,15280.0,524626.0,50806.0,569.0
2020-11-26,France,2049238.0,12728.0,478773.0,51333.0,527.0
2020-11-27,France,2060930.0,11692.0,407141.0,51914.0,581.0
2020-11-28,France,2072736.0,11806.0,380888.0,52230.0,316.0
2020-11-29,France,2081918.0,9182.0,369338.0,52531.0,301.0
2020-11-30,France,2085676.0,3758.0,350464.0,53040.0,509.0
2020-12-01,France,2093261.0,7585.0,322561.0,53506.0,466.0
2020-12-02,France,2106459.0,13198.0,302811.0,53931.0,425.0
2020-12-03,France,2118373.0,11914.0,290578.0,54370.0,439.0
2020-12-04,France,2128903.0,10530.0,269171.0,54767.0,397.0
2020-12-05,France,2141030.0,12127.0,253928.0,55094.0,327.0
2020-12-06,France,2151374.0,10344.0,253627.0,55381.0,287.0
2020-12-07,France,2154575.0,3201.0,243198.0,55861.0,480.0
2020-12-08,France,2167444.0,12869.0,229431.0,56352.0,491.0
2020-12-09,France,2181141.0,13697.0,223280.0,56755.0,403.0
2020-12-10,France,2194045.0,12904.0,214711.0,57155.0,400.0
2020-12-11,France,2206626.0,12581.0,210512.0,57567.0,412.0
2020-12-12,France,2219714.0,13088.0,211253.0,57881.0,314.0
2020-12-13,France,2230537.0,10823.0,217898.0,58152.0,271.0
2020-12-14,France,2233411.0,2874.0,212181.0,58644.0,492.0
2020-12-15,France,2244233.0,10822.0,207723.0,59072.0,428.0
2020-12-16,France,2260764.0,16531.0,211526.0,59479.0,407.0
2020-12-17,France,2277894.0,17130.0,216964.0,59855.0,376.0
2020-12-18,France,2292603.0,14709.0,219867.0,60229.0,374.0
2020-12-19,France,2309087.0,16484.0,227169.0,60523.0,294.0
2020-12-20,France,2321098.0,12011.0,235422.0,60759.0,236.0
2020-12-21,France,2326538.0,5440.0,233277.0,61215.0,456.0
2020-12-22,France,2337607.0,11069.0,231148.0,61702.0,487.0
2020-12-23,France,2351617.0,14010.0,233244.0,62061.0,359.0
2020-12-24,France,2371919.0,20302.0,243016.0,62434.0,373.0
2020-12-25,France,2390934.0,19015.0,249904.0,62676.0,242.0
2020-12-26,France,2393837.0,2903.0,242463.0,62906.0,230.0
2020-12-27,France,2402116.0,8279.0,247541.0,63163.0,257.0
2020-12-28,France,2404894.0,2778.0,237450.0,63610.0,447.0
2020-12-29,France,2415588.0,10694.0,234447.0,64078.0,468.0
2020-12-30,France,2440416.0,24828.0,246371.0,64455.0,377.0
2020-12-31,France,2459116.0,18700.0,252490.0,64780.0,325.0
2021-1-01,France,2477273.0,18157.0,257559.0,64987.0,207.0
2021-1-02,France,2480526.0,3253.0,249989.0,65218.0,231.0
2021-1-03,France,2492246.0,11720.0,258835.0,65409.0,191.0
2021-1-04,France,2496020.0,3774.0,251787.0,65862.0,453.0
2021-1-05,France,2515248.0,19228.0,254484.0,66282.0,420.0
2021-1-06,France,2539065.0,23817.0,261171.0,66669.0,387.0
2021-1-07,France,2559432.0,20367.0,266829.0,67050.0,381.0
2021-1-08,France,2578026.0,18594.0,268939.0,67431.0,381.0
2021-1-09,France,2596961.0,18935.0,275863.0,67695.0,264.0
2021-1-10,France,2611924.0,14963.0,285386.0,67943.0,248.0
2021-1-11,France,2615286.0,3362.0,277679.0,68350.0,407.0
2021-1-12,France,2633822.0,18536.0,282205.0,68802.0,452.0
2021-1-13,France,2656206.0,22384.0,284287.0,69149.0,347.0
2021-1-14,France,2676127.0,19921.0,285193.0,69550.0,401.0
2021-1-15,France,2696089.0,19962.0,302252.0,69949.0,399.0
2021-1-16,France,2716177.0,20088.0,314061.0,70213.0,264.0
2021-1-17,France,2731795.0,15618.0,326901.0,70426.0,213.0
2021-1-18,France,2735301.0,3506.0,319713.0,70901.0,475.0
2021-1-19,France,2757456.0,22155.0,317040.0,71342.0,441.0
2021-1-20,France,2782591.0,25135.0,323475.0,71762.0,420.0
2021-1-21,France,2804033.0,21442.0,326760.0,72218.0,456.0
2021-1-22,France,2825891.0,21858.0,345365.0,72647.0,429.0
2021-1-23,France,2848342.0,22451.0,356096.0,72942.0,295.0
2021-1-24,France,2865643.0,17301.0,369623.0,73179.0,237.0
2021-1-25,France,2869622.0,3979.0,354374.0,73689.0,510.0
2021-1-26,France,2890348.0,20726.0,351283.0,74106.0,417.0
2021-1-27,France,2915607.0,25259.0,356175.0,74611.0,505.0
2021-1-28,France,2937914.0,22307.0,359888.0,75110.0,499.0
2021-1-29,France,2959365.0,21451.0,362404.0,75620.0,510.0
2021-1-30,France,2982255.0,22890.0,370331.0,75942.0,322.0
2021-1-31,France,3000306.0,18051.0,385020.0,76217.0,275.0
2021-2-01,France,3004385.0,4079.0,370563.0,76753.0,536.0
2021-2-02,France,3026285.0,21900.0,370079.0,77238.0,485.0
2021-2-03,France,3051024.0,24739.0,374897.0,77714.0,476.0
2021-2-04,France,3073029.0,22005.0,376940.0,78190.0,476.0
2021-2-05,France,3093805.0,20776.0,377628.0,78603.0,413.0
2021-2-06,France,3113124.0,19319.0,381329.0,78866.0,263.0
2021-2-07,France,3131625.0,18501.0,396324.0,79109.0,243.0
2021-2-08,France,3135676.0,4051.0,378220.0,79639.0,530.0
2021-2-09,France,3153384.0,17708.0,370793.0,80147.0,508.0
2021-2-10,France,3177208.0,23824.0,373175.0,80551.0,404.0
2021-2-11,France,3196974.0,19766.0,371083.0,81019.0,468.0
2021-2-12,France,3216401.0,19427.0,368059.0,81448.0,429.0
2021-2-13,France,3236325.0,19924.0,370682.0,81705.0,257.0
2021-2-14,France,3251852.0,15527.0,382230.0,81931.0,226.0
2021-2-15,France,3255959.0,4107.0,365611.0,82402.0,471.0
2021-2-16,France,3274343.0,18384.0,358736.0,82812.0,410.0
2021-2-17,France,3297821.0,23478.0,359907.0,83203.0,391.0
2021-2-18,France,3318937.0,21116.0,359572.0,83555.0,352.0
2021-2-19,France,3341568.0,22631.0,359313.0,83964.0,409.0
2021-2-20,France,3362562.0,20994.0,362256.0,84177.0,213.0
2021-2-21,France,3383251.0,20689.0,378866.0,84340.0,163.0
2021-2-22,France,3387611.0,4360.0,361326.0,84703.0,363.0
2021-2-23,France,3406440.0,18829.0,355416.0,85044.0,341.0
2021-2-24,France,3436019.0,29579.0,362990.0,85414.0,370.0
2021-2-25,France,3459858.0,23839.0,366053.0,85768.0,354.0
2021-2-26,France,3483513.0,23655.0,370389.0,86147.0,379.0
2021-2-27,France,3506032.0,22519.0,374407.0,86361.0,214.0
2021-2-28,France,3524756.0,18724.0,389080.0,86486.0,125.0
2021-3-01,France,3529169.0,4413.0,375785.0,86890.0,404.0
2021-3-02,France,3550619.0,21450.0,373411.0,87220.0,330.0
2021-3-03,France,3575758.0,25139.0,378784.0,87609.0,389.0
2021-3-04,France,3599481.0,23723.0,383080.0,87969.0,360.0
2021-3-05,France,3621541.0,22060.0,385216.0,88274.0,305.0
2021-3-06,France,3643412.0,21871.0,391560.0,88461.0,187.0
2021-3-07,France,3663894.0,20482.0,407935.0,88608.0,147.0
2021-3-08,France,3668893.0,4999.0,394550.0,88985.0,377.0
2021-3-09,France,3690761.0,21868.0,392940.0,89301.0,316.0
2021-3-10,France,3719199.0,28438.0,400262.0,89596.0,295.0
2021-3-11,France,3744693.0,25494.0,403125.0,89892.0,296.0
2021-3-12,France,3768369.0,23676.0,405807.0,90146.0,254.0
2021-3-13,France,3796296.0,27927.0,413045.0,90338.0,192.0
2021-3-14,France,3821017.0,24721.0,433406.0,90475.0,137.0
2021-3-15,France,3827090.0,6073.0,420650.0,90832.0,357.0
2021-3-16,France,3855220.0,28130.0,419201.0,91170.0,338.0
2021-3-17,France,3891351.0,36131.0,431493.0,91470.0,300.0
2021-3-18,France,3924195.0,32844.0,440682.0,91797.0,327.0
2021-3-19,France,3957106.0,32911.0,451074.0,92159.0,362.0
2021-3-20,France,3990275.0,33169.0,465519.0,92403.0,244.0
2021-3-21,France,4018974.0,28699.0,489805.0,92573.0,170.0
2021-3-22,France,4054233.0,35259.0,503614.0,92975.0,402.0
2021-3-23,France,4077583.0,23350.0,501825.0,93322.0,347.0
2021-3-24,France,4108917.0,31334.0,509436.0,93627.0,305.0
2021-3-25,France,4151748.0,42831.0,530207.0,93912.0,285.0
2021-3-26,France,4191040.0,39292.0,547628.0,94275.0,363.0
2021-3-27,France,4231035.0,39995.0,567141.0,94476.0,201.0
2021-3-28,France,4265771.0,34736.0,596878.0,94618.0,142.0
2021-3-29,France,4292614.0,26843.0,601853.0,94989.0,371.0
2021-3-30,France,4319194.0,26580.0,599995.0,95337.0,348.0
2021-3-31,France,4358521.0,39327.0,613828.0,95662.0,325.0
2021-4-01,France,4406062.0,47541.0,637693.0,95976.0,314.0
2021-4-02,France,4449866.0,43804.0,653570.0,96280.0,304.0
2021-4-03,France,4468437.0,18571.0,647420.0,96493.0,213.0
2021-4-04,France,4525609.0,57172.0,698519.0,96678.0,185.0
2021-4-05,France,4537185.0,11576.0,681965.0,96875.0,197.0
2021-4-06,France,4591426.0,54241.0,700075.0,97289.0,414.0
2021-4-07,France,4620316.0,28890.0,696121.0,97720.0,431.0
2021-4-08,France,4635208.0,14892.0,678102.0,98094.0,374.0
2021-4-09,France,4673912.0,38704.0,683637.0,98395.0,301.0
2021-4-10,France,4714532.0,40620.0,695558.0,98574.0,179.0
2021-4-11,France,4747279.0,32747.0,693046.0,98750.0,176.0
2021-4-12,France,4755290.0,8011.0,677707.0,99135.0,385.0
2021-4-13,France,4791995.0,36705.0,683078.0,99486.0,351.0
2021-4-14,France,4832822.0,40827.0,681074.0,99789.0,303.0
2021-4-15,France,4868525.0,35703.0,677485.0,100091.0,302.0
2021-4-16,France,4902724.0,34199.0,671689.0,100404.0,313.0
2021-4-17,France,4936377.0,33653.0,670606.0,100593.0,189.0
2021-4-18,France,4963915.0,27538.0,671301.0,100733.0,140.0
2021-4-19,France,4970762.0,6847.0,651568.0,101222.0,489.0
2021-4-20,France,5010644.0,39882.0,652123.0,101568.0,346.0
2021-4-21,France,5043459.0,32815.0,637397.0,101881.0,313.0
2021-4-22,France,5075664.0,32205.0,625798.0,102164.0,283.0
2021-4-23,France,5106013.0,30349.0,637576.0,102496.0,332.0
2021-4-24,France,5136637.0,30624.0,611028.0,102713.0,217.0
2021-4-25,France,5159596.0,22959.0,622411.0,102865.0,152.0
2021-4-26,France,5165182.0,5586.0,573756.0,103270.0,405.0
2021-4-27,France,5193633.0,28451.0,573317.0,103603.0,333.0
2021-4-28,France,5223231.0,29598.0,588023.0,103925.0,322.0
